ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity
9.831401690527043,263.63272179697015,13345.369098444477,6.566928593579836,295.7742177868908,462.4397372237297,12.00232292589709,76.02136709368729,3.3118081384490137
6.376408434486552,182.1210381950736,33046.727605817854,5.35153318891046,362.3521434337636,350.23632637500947,7.592515750140421,66.22567377981284,5.404045772985421
6.988206154718959,144.20953523100556,33357.51586288418,6.771944512116585,333.073545745888,409.0067884769262,17.88033173967301,54.11178496280427,1.899683001729097
7.440825031061319,183.362712601924,17259.852302409414,4.6102446924534215,335.6264426329922,452.9952927870204,9.700906282901087,80.53706529171714,2.496342612338434
4.865444268085012,117.12516037150483,32858.48309646261,7.473070208285623,365.30113520961913,533.3032206134925,16.15159980857203,45.647387625417096,5.070254359377525
6.60364071679867,206.91974260852413,14598.025787498464,6.452140869579198,316.2535028680888,582.1106055828028,12.520932515651223,68.87249654242956,3.4037984349167267
9.092223456290965,181.10150923612525,17978.98633892625,6.546599974207941,310.13573752420444,398.4108133818447,11.558279443446397,31.997992727424737,4.075075425430034
7.619845076953617,117.12516037150483,37279.12894995495,6.360070218692954,377.8751931375857,285.3499428449925,17.030429005912538,48.929139904711455,3.779648433049116
7.950816583814905,147.11791799155105,20827.917578463774,9.22612501732255,333.073545745888,474.8540389711886,10.714240508753846,60.2555191185935,4.543685406277425
7.595669983691271,207.11547021781803,13486.142191111216,6.192662700732348,328.2095661964854,452.4457460335967,14.810630407330676,88.02036522527101,3.403393176535209
7.952929115572246,221.3698538449429,18621.424922740112,6.87941838808556,333.073545745888,309.2546197357952,19.056984917706245,72.68935432469671,5.260014766135651
10.258615434291343,198.37801183496515,12958.74845688364,7.135496643869766,322.6232486591874,522.0278703100935,16.72219460413686,71.77601755015179,3.72245485080585
6.817608380056349,219.3374288103309,27548.61417733812,6.298121347138782,340.9376137555241,530.710025503962,19.486790984123218,68.56879118160717,3.0482920601678845
6.635894308187562,194.04977998317847,20339.01686990398,6.032863905159469,307.9549022960769,412.5829888313687,15.894673995972482,57.64345689991341,4.523236865678159
5.6698187738947805,203.452715436736,27244.63446956515,6.604949593278323,333.073545745888,361.2384795958904,11.095059550590406,68.92312794686404,5.600458570901245
4.80115436807586,180.7728707563664,13556.734397114704,8.977286380775292,322.06244697172207,587.3950117046609,12.401368065703082,62.02818652446988,4.418638131667752
7.086877325565761,192.38736755463475,25524.82346989246,7.354034994202686,322.7400311650643,548.9177180123194,14.524408073755067,64.12439070787707,3.992848210934416
7.036752103833548,228.75681900556123,32161.84009048273,6.961296581915847,314.1432699341008,309.6084111819856,19.218374043518736,54.26800806615648,5.53747584049303
5.168340328145769,206.2697551936293,17914.340231015696,11.09608644703562,333.073545745888,357.6969709312958,5.328026018267515,72.08470049052086,3.841162624787827
8.647454007366981,183.59737430000524,12995.8854274784,6.195449079471762,382.3578687989115,489.762798891587,18.07696345621639,93.40961364479378,3.62410065900245
7.036752103833548,240.03627870637945,23103.65353882712,8.643088653923114,339.1588774854099,487.4345547624096,15.19370366491188,88.78546912397026,3.980920352299426
6.272474990901286,190.20071312769585,14642.205540005174,9.734512546383284,399.0529411395514,448.5682597789129,16.557176634632867,74.4353886192217,4.612535780383918
5.49948928649166,230.3087747295588,13902.968646212596,9.619574960906595,352.08433279750574,442.1670062352971,14.740787109276823,66.62248509808484,5.8468269575803085
7.828740104752374,176.727511301611,33337.10964943294,5.438776428929289,286.9926309005409,290.1186125954208,5.871941343599474,75.71442547959597,5.199446635796848
7.423088086315854,210.0461969187596,31073.031337988625,6.374708984211272,312.10316131967403,460.8942123709673,16.80599033059866,41.60790735355796,3.712681965458997
6.3131147318719245,162.33641206660948,20849.19073737675,7.086468937594491,333.073545745888,387.9577161705183,15.04759327487966,83.92129211796546,4.126964595932531
5.495035446034119,184.4348362484048,26744.301741742667,7.356517092999123,332.03028478519184,459.64217162082986,18.41792399218832,71.87557365083042,4.115428052361774
6.330732765446402,166.73800899675925,18397.199408096025,8.076426482257103,333.073545745888,436.9917521078011,12.905188648425336,67.64855612214467,3.9400004233930654
7.033945358536714,246.6228710490064,15428.450915708274,7.570768596359379,305.6164224886144,516.217847243303,17.52681934068454,91.60279375318576,3.931730862730215
6.449070008905474,163.44764864393738,16906.33129806369,5.152225670059677,283.2173286360635,397.5070551476384,16.787272201213625,82.01605803921808,3.331549948055922
8.592417714156252,228.6760356652676,33013.47977434919,8.172356270228677,333.073545745888,328.5584399484513,17.128154585557013,66.62248509808484,3.7012879418226254
7.958871446046477,184.8285570508668,26845.66101347512,7.673719024583923,327.23910879775303,389.2642157392943,11.032867169120491,52.51051952476866,4.007902612509118
7.813067624946343,183.6974795949852,9812.122463467304,7.607639271731978,400.3224341668413,539.6107974856919,12.348083326544838,90.39027660429542,4.713719499272781
10.258615434291343,162.78025206078746,18869.21208982056,6.906496538174993,344.1876100515173,585.6795888322865,18.85714111400796,74.29377873862306,3.500166975577911
10.202971547604776,211.96340447145408,21708.94928637857,7.491895007649892,333.073545745888,395.140783042147,21.52059303321176,62.65946006998251,3.2709037528479668
7.865094970430806,210.0392942912845,14310.62330102154,6.612899591983341,333.073545745888,403.36059590961617,12.87934114747378,74.13478782022871,4.795025554920153
4.303574607482778,227.0070857735085,7323.302300551966,7.490508409340612,326.69519854080323,412.8964036380488,12.906730021234525,68.74891758502856,2.010537157431691
7.036752103833548,235.2405873053993,10443.796533894729,7.605518818298341,333.073545745888,319.8429300956216,8.286550373023829,80.54035147331061,3.900508521463043
7.036752103833548,218.4055447194577,11370.649169374314,6.866826341851623,392.8419067894597,284.5511731224262,16.09552022591805,66.62248509808484,3.266562403022029
7.036752103833548,134.67925657493728,30211.832990855128,4.792361012310782,267.15795986167404,391.8209641138389,18.99915352421289,66.62248509808484,3.8408887616175593
4.8118324898032325,150.4512796011593,27547.807056356603,7.569543692616456,296.0021940743876,521.5615612656642,16.29583717445803,44.28855177225893,2.8609929488436383
7.036752103833548,212.70533217236488,25626.4810500146,8.590184463502979,338.66353475458294,330.2533753598524,11.05283836852584,64.47200138337337,4.219225568669436
4.965773559644967,220.84863863404016,21802.74489792894,6.250578031106523,311.5981359666635,386.4133315184274,18.035237542145182,53.90817735397112,3.4217668494012576
6.195086857984779,195.4431596237088,19331.1940423265,9.112558175692884,342.87180667804705,425.5028736721689,17.212455066655195,85.11419625334946,4.196558262262504
7.226592711428238,207.83222909914724,22097.41322267961,5.8627172735769895,354.7083820209171,353.6540460556215,10.40105630962296,66.864140327047,4.337116898531741
7.036752103833548,169.04191749811758,36152.8208993245,8.330388898197661,329.03971017616493,590.7487871802913,17.695114357126045,103.15046264537835,3.995973787492761
7.783305612895872,196.81595194379327,24789.354734008884,6.548497477825059,331.0367762779284,372.7649817493216,12.066181756715764,26.619225158022296,5.045619628382069
5.152203721876962,207.29925980734384,27000.10687986532,6.691806011874911,333.073545745888,350.0049778577277,12.490509286657584,49.852964558844384,4.689842817950895
6.385470897689489,231.48845769943907,26756.91799981906,8.774356716879225,333.073545745888,422.0677005293167,16.563116383698457,73.26063979628235,4.681716653309846
8.977821883109304,198.9962870125076,20225.6429226288,7.569518149893523,352.6858427866464,492.097824550344,19.62192339351543,64.17723223604794,3.1999996142418063
7.036752103833548,148.15306144508662,15193.41347396722,9.04683270725723,307.01179262256534,563.8047433250861,16.56865556799744,52.67618503420983,6.0381849531835865
6.646067269769524,197.22206643605605,16863.4387250849,6.793929249075523,333.073545745888,505.2959223501108,16.71236682474739,45.66041777842954,3.0539831208747548
6.994194675250799,216.6653185786969,23027.385262019307,9.79632989498925,382.1529774020776,369.468072066889,18.96725863338821,59.65152320854087,4.398900709483949
8.90086469660199,211.3068119064913,9592.151333127596,8.863272376077974,348.4378198773213,333.77532714280227,18.26795085399624,68.33316991333467,4.518750669722005
10.258615434291343,237.5826727898112,21871.7851725781,3.1462213405647077,333.073545745888,374.0216552281401,15.804450887402822,64.48638399702615,5.749585831041931
6.790838199257259,271.60121237018745,14348.572923584908,9.923315466056431,368.842011462866,610.6295503471943,9.386798893815753,91.40211169023884,3.438279838827972
7.036752103833548,214.21606032508004,19026.67284159868,7.634724094135441,333.073545745888,421.14027833506174,16.82573918617902,74.62943063178054,3.9868823350112574
5.945988643250958,151.68579710944456,12356.90562217442,7.894120346705541,342.0291151694418,471.1221252068388,15.72546711577786,57.6830674988963,3.7933292763371305
7.493843860854462,197.3312909110432,26678.392878738523,7.198434575553271,269.892346696778,375.50306244103007,13.134916625076414,69.59080593173351,3.8199465596846975
6.081615358462056,209.05967959905152,10120.112679667847,9.406773533990595,333.073545745888,410.5090896877493,7.996294863255684,101.1586753344762,4.010036798677171
8.721726710620581,206.369682384784,28608.052076372544,6.325442403664851,377.40453818519927,506.9383527298253,13.553751007248536,42.381483937537176,2.5550269039968736
7.036752103833548,212.4800362196764,23572.15780201952,4.976788270790193,300.72699494168444,449.951082803025,7.090387208534082,66.02679551194069,3.0938144500611764
4.58196872788087,186.0979152810744,33897.06820165686,6.3584022962415565,316.55279138947884,406.3823779740672,19.69984804212288,62.3233034807969,4.500207624732678
5.089387791182689,147.99527105647252,39659.87689806039,8.424877818363992,333.073545745888,498.7008895433159,14.943584807552782,84.25426403896128,3.0540452006756715
5.632731646664602,276.3928337208903,28315.43777694194,7.144655074770772,318.4651459788305,425.9842126790014,11.81323117189322,67.65102459155034,5.114607051016194
7.036752103833548,221.12696274359504,27158.677734100915,7.875936707444459,274.65878811634315,472.09608968637264,15.75941741316194,35.710401965042,4.688955206670496
8.848927372187074,262.59832943880866,24417.86132450149,5.399012624095749,267.15795986167404,493.8554892420236,13.262439118840293,47.11299089491515,5.992325026682801
4.533399113632135,169.73522248715824,30301.856674397222,7.074906687460708,400.3224341668413,385.656123306354,17.06049096237797,70.29333870434283,3.188640741905024
7.036752103833548,183.48883884863795,12675.938962030115,9.777807381254815,319.8705844996722,482.44502561272526,13.309722696880272,46.85340961872429,3.240419096520532
6.732713713421406,197.76697434286515,33820.64575966661,7.396764075492321,353.17632828281813,321.3645184859208,19.340498789532376,85.37196089063053,3.885405037306561
6.891549222025178,184.07462762496303,13376.680471923562,6.866434552832582,333.8024747167596,508.68114494211017,16.586205384157495,81.71284879742737,4.958936840904343
5.290666876847178,160.4320288205544,9265.104947513526,9.272066266646704,358.547147467949,464.57333821732254,11.22081748921238,67.64606591824145,3.530573615782637
7.455541163214249,225.31415091536127,16242.0602812753,8.204102140049303,350.108093451594,331.67382444251,13.114965415811469,60.16214812631485,2.9303645961216582
7.036752103833548,193.46241984792323,18519.16249443314,8.021803498102766,333.073545745888,374.3178878103501,13.749362893214824,43.7447051616086,2.676593519083002
4.815766790717072,217.6870931635101,16392.135068872325,7.461170474153534,278.7422963817948,481.4808282952956,15.517296303602905,77.69337360386982,4.37522381127182
6.53936951037342,214.638602791759,21230.431409205084,6.485594270819234,336.9748612668876,532.572784824771,18.263687670794184,90.90808097208014,4.527364378116469
7.1042952035253055,177.57174366405388,12691.515972674924,7.1709769880066645,333.073545745888,447.03228859835735,14.37676426574984,60.74376989210133,5.464856803369509
6.583064855827969,163.36160354126406,17977.69393789565,6.542088000055957,333.073545745888,383.12450352000405,18.09454383092805,44.13646886798645,3.772858553084088
7.670505864185263,123.33664392409086,33843.619447035155,5.216368724811043,390.7458254593597,462.9676393288207,18.698729925554915,82.90465739656955,3.933826460461319
7.036752103833548,215.750220701636,36776.13749886943,6.669056600452008,294.11104373676363,489.8858713499461,11.180349601666537,66.62248509808484,4.754313123779171
7.226592711428238,207.83222909914724,22097.41322267961,5.8627172735769895,354.7083820209171,353.6540460556215,10.40105630962296,66.864140327047,4.337116898531741
7.605674820650833,210.3714356124308,9583.710441307565,8.50940333925466,371.4716904747934,325.68369121664966,11.781265015041242,86.5134743861137,5.554074526332097
7.421997644251864,220.3853144445588,15772.65316965401,9.157615312499004,319.9129388307924,463.29691392023176,16.98166010773798,80.26935416971041,3.6036095808461335
8.043889299098865,169.68822486897415,8896.195118425881,7.837861188542399,328.93981708544,430.83682506770674,12.26349197146169,76.33424711952472,3.1599493699500583
7.036752103833548,117.12516037150483,27151.31290232548,10.185348221604038,333.073545745888,372.0023185483472,13.50723191973185,63.27369649272616,3.5162378046280005
5.548181849115771,204.25989937053492,39997.78369749367,7.027226155631311,319.20293529760403,431.9724288771597,15.40039620342526,41.95229157332619,3.945460483724316
7.303051906328316,196.95287516726088,22053.01026214273,5.392692829400886,305.2215636071631,451.60592395435793,14.66556052806635,71.71077867727018,4.144869940408154
6.921257043340869,158.29205740728025,31177.133368775983,6.978993268667014,333.073545745888,531.6574429387377,11.482186616548065,59.998554156145495,3.540384277875696
6.676137319471859,192.68584914715632,27468.98017010901,5.809435938892817,281.4068712268335,299.8869966292302,12.23760793370866,46.06921286058607,4.33664848480327
5.218989651481935,164.79099156176568,27007.8869057916,6.592516958774432,333.073545745888,422.2238018334672,14.070878980982856,73.92031967832119,4.383942553936008
8.74727152353787,198.7122280342268,30348.24365070316,7.324498246853736,333.073545745888,333.6392821015578,13.866073474892744,94.72812878030604,4.764707507859535
7.036752103833548,117.12516037150483,14476.335695268315,5.398162017711099,281.198274407849,512.2323064106689,15.013793389990155,86.6714587149138,3.895572062268123
8.5759391744694,215.1367210669539,15778.729395634698,7.532773070641205,316.95948955885405,359.8300725546534,14.944675006363752,79.46399242049523,4.002128659925306
8.922379799883824,276.3928337208903,21963.476003375603,8.105638488191751,334.05369272449525,385.8747994925713,8.803475286549144,66.62248509808484,5.821825990151662
4.855587760461034,145.7903698736801,14905.255911832408,9.829674656014388,392.6674818123875,459.28803709314167,10.44659031424169,52.28948387836278,4.697153025520578
9.467129030386197,169.21440754297896,33365.3154156343,8.46048978651693,315.96039772320285,449.7239516905264,10.396795637877688,74.32689798269826,3.164187993708538
5.603325960876688,207.89718718220348,36873.55798910287,7.631345800124248,400.3224341668413,511.4375201166876,13.515235725797368,85.3455848549943,3.9004213611254857
5.893103407526232,239.26948146487769,20526.66615556356,6.3495608678905295,341.2563620337964,403.6175599619757,18.96370675636064,63.84631931734279,4.390701603798026
4.961352728384606,166.25996162297542,22229.230089547444,9.922077892734912,295.131831185993,449.1471914905605,12.001547405946155,63.4279786441529,3.902837833888625
7.436782609345538,208.0940040093124,28544.61628698039,6.500052537164006,339.0238981601926,522.7937299996901,17.115276027720824,65.3112772256807,3.727663719207471
6.6260121840753055,117.12516037150483,25839.894103711547,7.658746878098305,312.2470431487001,327.24807863386945,19.409146560147008,85.78510283830676,4.194313129305396
6.334162775563274,197.4823264320705,23460.82138066364,6.121463538019163,303.5503239230728,399.5637856608893,18.82221589785013,62.222874607265496,4.038829793491571
7.1175786583500535,186.19968042370704,31528.94868997698,6.387037207808662,335.3488806722955,380.5782648244125,19.07399551117425,75.90307214842461,4.333401737047984
6.179312077651539,159.77326423152047,21532.519232080427,8.063334618675412,272.44084830538725,509.7721104912295,11.010544566409294,99.9962857074477,2.951960935251281
8.41608681704654,208.32602177209543,28234.906857156184,7.784123048553013,297.3305280861984,444.56010847647343,12.645175778177418,78.7565328358605,4.9300838102540485
